parent_sha,commit_sha,file_path,old_path,new_path,commit_message,diff_myers,diff_hist
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-04.data,,tests/data/spec-08-04.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-04.error,,tests/data/spec-08-04.error,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-05.canonical,,tests/data/spec-08-05.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-05.data,,tests/data/spec-08-05.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-06.data,,tests/data/spec-08-06.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-06.error,,tests/data/spec-08-06.error,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-07.canonical,,tests/data/spec-08-07.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-07.data,,tests/data/spec-08-07.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-08.canonical,,tests/data/spec-08-08.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-08.data,,tests/data/spec-08-08.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-09.canonical,,tests/data/spec-08-09.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-09.data,,tests/data/spec-08-09.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-10.canonical,,tests/data/spec-08-10.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-10.data,,tests/data/spec-08-10.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-11.canonical,,tests/data/spec-08-11.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-11.data,,tests/data/spec-08-11.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-12.canonical,,tests/data/spec-08-12.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-12.data,,tests/data/spec-08-12.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-13.canonical,,tests/data/spec-08-13.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-13.data,,tests/data/spec-08-13.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-14.canonical,,tests/data/spec-08-14.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-14.data,,tests/data/spec-08-14.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-15.canonical,,tests/data/spec-08-15.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-08-15.data,,tests/data/spec-08-15.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-01.canonical,,tests/data/spec-09-01.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-01.data,,tests/data/spec-09-01.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-02.canonical,,tests/data/spec-09-02.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-02.data,,tests/data/spec-09-02.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-03.canonical,,tests/data/spec-09-03.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-03.data,,tests/data/spec-09-03.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-04.canonical,,tests/data/spec-09-04.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-04.data,,tests/data/spec-09-04.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-05.canonical,,tests/data/spec-09-05.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-05.data,,tests/data/spec-09-05.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-06.canonical,,tests/data/spec-09-06.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-06.data,,tests/data/spec-09-06.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-07.canonical,,tests/data/spec-09-07.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-07.data,,tests/data/spec-09-07.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-08.canonical,,tests/data/spec-09-08.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-08.data,,tests/data/spec-09-08.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-09.canonical,,tests/data/spec-09-09.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-09.data,,tests/data/spec-09-09.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-10.canonical,,tests/data/spec-09-10.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-10.data,,tests/data/spec-09-10.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-11.canonical,,tests/data/spec-09-11.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-11.data,,tests/data/spec-09-11.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-12.canonical,,tests/data/spec-09-12.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-12.data,,tests/data/spec-09-12.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-13.canonical,,tests/data/spec-09-13.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-13.data,,tests/data/spec-09-13.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-14.data,,tests/data/spec-09-14.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-14.error,,tests/data/spec-09-14.error,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-15.canonical,,tests/data/spec-09-15.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-15.data,,tests/data/spec-09-15.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-16.canonical,,tests/data/spec-09-16.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-16.data,,tests/data/spec-09-16.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-17.canonical,,tests/data/spec-09-17.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-17.data,,tests/data/spec-09-17.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-18.canonical,,tests/data/spec-09-18.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-18.data,,tests/data/spec-09-18.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-19.canonical,,tests/data/spec-09-19.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-19.data,,tests/data/spec-09-19.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-20.canonical,,tests/data/spec-09-20.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-20.data,,tests/data/spec-09-20.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-21.data,,tests/data/spec-09-21.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-21.error,,tests/data/spec-09-21.error,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-22.canonical,,tests/data/spec-09-22.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-22.data,,tests/data/spec-09-22.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-23.canonical,,tests/data/spec-09-23.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-23.data,,tests/data/spec-09-23.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-24.canonical,,tests/data/spec-09-24.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-24.data,,tests/data/spec-09-24.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-25.canonical,,tests/data/spec-09-25.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-25.data,,tests/data/spec-09-25.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-26.canonical,,tests/data/spec-09-26.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-26.data,,tests/data/spec-09-26.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-27.canonical,,tests/data/spec-09-27.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-27.data,,tests/data/spec-09-27.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-28.canonical,,tests/data/spec-09-28.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-28.data,,tests/data/spec-09-28.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-29.canonical,,tests/data/spec-09-29.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-29.data,,tests/data/spec-09-29.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-30.canonical,,tests/data/spec-09-30.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-30.data,,tests/data/spec-09-30.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-31.canonical,,tests/data/spec-09-31.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-31.data,,tests/data/spec-09-31.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-32.canonical,,tests/data/spec-09-32.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-32.data,,tests/data/spec-09-32.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-33.canonical,,tests/data/spec-09-33.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-09-33.data,,tests/data/spec-09-33.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-01.canonical,,tests/data/spec-10-01.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-01.data,,tests/data/spec-10-01.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-02.canonical,,tests/data/spec-10-02.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-02.data,,tests/data/spec-10-02.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-03.canonical,,tests/data/spec-10-03.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-03.data,,tests/data/spec-10-03.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-04.canonical,,tests/data/spec-10-04.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-04.data,,tests/data/spec-10-04.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-05.canonical,,tests/data/spec-10-05.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-05.data,,tests/data/spec-10-05.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-06.canonical,,tests/data/spec-10-06.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-06.data,,tests/data/spec-10-06.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-07.canonical,,tests/data/spec-10-07.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-07.data,,tests/data/spec-10-07.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-08.data,,tests/data/spec-10-08.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-08.error,,tests/data/spec-10-08.error,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-09.canonical,,tests/data/spec-10-09.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-09.data,,tests/data/spec-10-09.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-10.canonical,,tests/data/spec-10-10.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-10.data,,tests/data/spec-10-10.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-11.canonical,,tests/data/spec-10-11.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-11.data,,tests/data/spec-10-11.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-12.canonical,,tests/data/spec-10-12.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-12.data,,tests/data/spec-10-12.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-13.canonical,,tests/data/spec-10-13.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-13.data,,tests/data/spec-10-13.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-14.canonical,,tests/data/spec-10-14.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-14.data,,tests/data/spec-10-14.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-15.canonical,,tests/data/spec-10-15.canonical,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/spec-10-15.data,,tests/data/spec-10-15.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/str.data,,tests/data/str.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/str.detect,,tests/data/str.detect,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/test_marker.markers,,tests/data/test_marker.markers,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/timestamp.data,,tests/data/timestamp.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/timestamp.detect,,tests/data/timestamp.detect,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/unacceptable-key.error-message,,tests/data/unacceptable-key.error-message,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/unclosed-bracket.error-message,,tests/data/unclosed-bracket.error-message,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/unclosed-quoted-scalar.error-message,,tests/data/unclosed-quoted-scalar.error-message,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/undefined-anchor.error-message,,tests/data/undefined-anchor.error-message,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/undefined-constructor.error-message,,tests/data/undefined-constructor.error-message,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/undefined-tag-handle.error-message,,tests/data/undefined-tag-handle.error-message,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/value.data,,tests/data/value.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/value.detect,,tests/data/value.detect,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/yaml.data,,tests/data/yaml.data,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/data/yaml.detect,,tests/data/yaml.detect,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/test_appliance.py,,tests/test_appliance.py,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/test_build.py,,tests/test_build.py,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/test_canonical.py,,tests/test_canonical.py,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/test_constructor.py,,tests/test_constructor.py,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/test_detector.py,,tests/test_detector.py,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/test_errors.py,,tests/test_errors.py,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/test_marker.py,,tests/test_marker.py,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/test_reader.py,,tests/test_reader.py,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/test_structure.py,,tests/test_structure.py,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/test_syck.py,,tests/test_syck.py,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/test_tokens.py,,tests/test_tokens.py,Move pyyaml3000 to a separate directory.,,
,4c570faa8bc4608609f0e531452f9941e4a272b3,tests/test_yaml.py,,tests/test_yaml.py,Move pyyaml3000 to a separate directory.,,
7c384c7e51e7d69f61f524bfc4328662b1ee2adf,14ed697df4412c688afdc7b915a3ec5c0d2fb068,lib/yaml/composer.py,lib/yaml/composer.py,lib/yaml/composer.py,Back to work :). Rename markers to marks.,,
7c384c7e51e7d69f61f524bfc4328662b1ee2adf,14ed697df4412c688afdc7b915a3ec5c0d2fb068,lib/yaml/constructor.py,lib/yaml/constructor.py,lib/yaml/constructor.py,Back to work :). Rename markers to marks.,,
7c384c7e51e7d69f61f524bfc4328662b1ee2adf,14ed697df4412c688afdc7b915a3ec5c0d2fb068,lib/yaml/error.py,lib/yaml/error.py,lib/yaml/error.py,Back to work :). Rename markers to marks.,,
7c384c7e51e7d69f61f524bfc4328662b1ee2adf,14ed697df4412c688afdc7b915a3ec5c0d2fb068,lib/yaml/events.py,lib/yaml/events.py,lib/yaml/events.py,Back to work :). Rename markers to marks.,,
7c384c7e51e7d69f61f524bfc4328662b1ee2adf,14ed697df4412c688afdc7b915a3ec5c0d2fb068,lib/yaml/nodes.py,lib/yaml/nodes.py,lib/yaml/nodes.py,Back to work :). Rename markers to marks.,,
7c384c7e51e7d69f61f524bfc4328662b1ee2adf,14ed697df4412c688afdc7b915a3ec5c0d2fb068,lib/yaml/parser.py,lib/yaml/parser.py,lib/yaml/parser.py,Back to work :). Rename markers to marks.,,
7c384c7e51e7d69f61f524bfc4328662b1ee2adf,14ed697df4412c688afdc7b915a3ec5c0d2fb068,lib/yaml/reader.py,lib/yaml/reader.py,lib/yaml/reader.py,Back to work :). Rename markers to marks.,,
7c384c7e51e7d69f61f524bfc4328662b1ee2adf,14ed697df4412c688afdc7b915a3ec5c0d2fb068,lib/yaml/scanner.py,lib/yaml/scanner.py,lib/yaml/scanner.py,Back to work :). Rename markers to marks.,,
7c384c7e51e7d69f61f524bfc4328662b1ee2adf,14ed697df4412c688afdc7b915a3ec5c0d2fb068,lib/yaml/tokens.py,lib/yaml/tokens.py,lib/yaml/tokens.py,Back to work :). Rename markers to marks.,,
7c384c7e51e7d69f61f524bfc4328662b1ee2adf,14ed697df4412c688afdc7b915a3ec5c0d2fb068,tests/data/test_mark.marks,tests/data/test_marker.markers,tests/data/test_mark.marks,Back to work :). Rename markers to marks.,,
7c384c7e51e7d69f61f524bfc4328662b1ee2adf,14ed697df4412c688afdc7b915a3ec5c0d2fb068,tests/test_mark.py,tests/test_marker.py,tests/test_mark.py,Back to work :). Rename markers to marks.,,
7c384c7e51e7d69f61f524bfc4328662b1ee2adf,14ed697df4412c688afdc7b915a3ec5c0d2fb068,tests/test_yaml.py,tests/test_yaml.py,tests/test_yaml.py,Back to work :). Rename markers to marks.,,
14ed697df4412c688afdc7b915a3ec5c0d2fb068,6548cd6b67b6ebc686234167f2fb04aaf8edcda6,lib/yaml/scanner.py,lib/yaml/scanner.py,lib/yaml/scanner.py,"Loose indentation rules for the following cases:   * In the flow context, indentation level is not checked.  * For quoted scalars, indentation level is not checked.  * Flow scalars are not required to have at least 1 space indentation. Zero indentation is acceptable.",,
14ed697df4412c688afdc7b915a3ec5c0d2fb068,6548cd6b67b6ebc686234167f2fb04aaf8edcda6,tests/data/document-separator-in-quoted-scalar.error-message,,tests/data/document-separator-in-quoted-scalar.error-message,"Loose indentation rules for the following cases:   * In the flow context, indentation level is not checked.  * For quoted scalars, indentation level is not checked.  * Flow scalars are not required to have at least 1 space indentation. Zero indentation is acceptable.",,
14ed697df4412c688afdc7b915a3ec5c0d2fb068,6548cd6b67b6ebc686234167f2fb04aaf8edcda6,tests/data/invalid-indentation-for-quoted-scalar.error-message,tests/data/invalid-indentation-for-quoted-scalar.error-message,,"Loose indentation rules for the following cases:   * In the flow context, indentation level is not checked.  * For quoted scalars, indentation level is not checked.  * Flow scalars are not required to have at least 1 space indentation. Zero indentation is acceptable.",,
14ed697df4412c688afdc7b915a3ec5c0d2fb068,6548cd6b67b6ebc686234167f2fb04aaf8edcda6,tests/data/sloppy-indentation.canonical,,tests/data/sloppy-indentation.canonical,"Loose indentation rules for the following cases:   * In the flow context, indentation level is not checked.  * For quoted scalars, indentation level is not checked.  * Flow scalars are not required to have at least 1 space indentation. Zero indentation is acceptable.",,
14ed697df4412c688afdc7b915a3ec5c0d2fb068,6548cd6b67b6ebc686234167f2fb04aaf8edcda6,tests/data/sloppy-indentation.data,,tests/data/sloppy-indentation.data,"Loose indentation rules for the following cases:   * In the flow context, indentation level is not checked.  * For quoted scalars, indentation level is not checked.  * Flow scalars are not required to have at least 1 space indentation. Zero indentation is acceptable.",,
6548cd6b67b6ebc686234167f2fb04aaf8edcda6,8973bb473bd5b974a7cabb210c7c0f8e1932f67a,lib/yaml/composer.py,lib/yaml/composer.py,lib/yaml/composer.py,"* Add the token STREAM-START.  * Add parsing events: STREAM-START, DOCUMENT-START, DOCUMENT-END.",,
6548cd6b67b6ebc686234167f2fb04aaf8edcda6,8973bb473bd5b974a7cabb210c7c0f8e1932f67a,lib/yaml/events.py,lib/yaml/events.py,lib/yaml/events.py,"* Add the token STREAM-START.  * Add parsing events: STREAM-START, DOCUMENT-START, DOCUMENT-END.",,
